config,seed,t,P,theta,cap,score,adopted
extralarge-19-5,124,350,1.5,0.33,2,7.0,5,0.0,20,0.0,0
extralarge-19-5,124,350,1.5,0.4,2,7.0,5,0.0,20,0.0,1
extralarge-19-5,124,400,1.5,0.4,1,7.0,5,0.0,20,0.0,0
extralarge-19-5,124,400,1.5,0.4,3,7.0,5,0.0,20,0.0,0
extralarge-19-5,124,400,1.5,0.4,2,7.0,5,0.0,20,0.0,1
extralarge-19-5,124,450,1.5,0.4,2,9.0,5,0.0,20,0.0,0
extralarge-19-5,124,450,1.5,0.4,2,5.0,5,0.0,20,0.0,0
extralarge-19-5,124,450,1.5,0.4,2,7.0,5,0.0,20,0.0,1
extralarge-19-5,125,50,1.8,0.4,2,7.0,5,0.0,20,204.3,0
extralarge-19-5,125,50,1.3,0.4,2,7.0,5,0.0,20,204.3,0
extralarge-19-5,125,50,1.5,0.5,2,7.0,5,0.0,20,204.3,0
extralarge-19-5,125,50,1.5,0.4,2,7.0,5,0.0,20,204.3,1
extralarge-19-5,125,100,1.5,0.33,2,7.0,5,0.0,20,13.5,0
extralarge-19-5,125,100,1.5,0.4,1,7.0,5,0.0,20,13.5,0
extralarge-19-5,125,100,1.5,0.4,3,7.0,5,0.0,20,13.5,0
extralarge-19-5,125,100,1.5,0.4,2,7.0,5,0.0,20,13.5,1
extralarge-19-5,125,150,1.5,0.4,2,9.0,5,0.0,20,0.0,0
extralarge-19-5,125,150,1.5,0.4,2,5.0,5,0.0,20,0.0,0
extralarge-19-5,125,150,1.5,0.4,2,7.0,6,0.0,20,0.0,0
extralarge-19-5,125,150,1.5,0.4,2,7.0,5,0.0,20,0.0,1
extralarge-19-5,125,200,1.5,0.4,2,7.0,4,0.0,20,0.0,0
extralarge-19-5,125,200,1.5,0.4,2,7.0,5,2.0,20,0.0,0
extralarge-19-5,125,200,1.5,0.4,2,7.0,5,0.0,20,0.0,1
extralarge-19-5,125,250,1.5,0.4,2,7.0,5,0.0,30,0.0,0
extralarge-19-5,125,250,1.5,0.4,2,7.0,5,0.0,10,0.0,0
extralarge-19-5,125,250,1.5,0.4,2,7.0,5,0.0,20,0.0,1
extralarge-19-5,125,300,1.8,0.4,2,7.0,5,0.0,20,0.0,0
extralarge-19-5,125,300,1.3,0.4,2,7.0,5,0.0,20,0.0,0
extralarge-19-5,125,300,1.5,0.4,2,7.0,5,0.0,20,0.0,1
extralarge-19-5,125,350,1.5,0.5,2,7.0,5,0.0,20,0.0,0
extralarge-19-5,125,350,1.5,0.33,2,7.0,5,0.0,20,0.0,0
extralarge-19-5,125,350,1.5,0.4,2,7.0,5,0.0,20,0.0,1
extralarge-19-5,125,400,1.5,0.4,1,7.0,5,0.0,20,0.0,0
extralarge-19-5,125,400,1.5,0.4,3,7.0,5,0.0,20,0.0,0
extralarge-19-5,125,400,1.5,0.4,2,7.0,5,0.0,20,0.0,1
extralarge-19-5,125,450,1.5,0.4,2,9.0,5,0.0,20,0.0,0
extralarge-19-5,125,450,1.5,0.4,2,5.0,5,0.0,20,0.0,0
extralarge-19-5,125,450,1.5,0.4,2,7.0,5,0.0,20,0.0,1
extralarge-19-5,126,50,1.8,0.4,2,7.0,5,0.0,20,108.8,0
extralarge-19-5,126,50,1.3,0.4,2,7.0,5,0.0,20,108.8,0
extralarge-19-5,126,50,1.5,0.5,2,7.0,5,0.0,20,246.4,0
extralarge-19-5,126,50,1.5,0.5,2,7.0,5,0.0,20,246.4,1
extralarge-19-5,126,100,1.5,0.43,2,7.0,5,0.0,20,164.7,0
extralarge-19-5,126,100,1.5,0.5,1,7.0,5,0.0,20,164.7,0
extralarge-19-5,126,100,1.5,0.5,3,7.0,5,0.0,20,161.5,0
extralarge-19-5,126,100,1.5,0.5,2,7.0,5,0.0,20,164.7,1
extralarge-19-5,126,150,1.5,0.5,2,9.0,5,0.0,20,16.9,0
extralarge-19-5,126,150,1.5,0.5,2,5.0,5,0.0,20,16.9,0
extralarge-19-5,126,150,1.5,0.5,2,7.0,6,0.0,20,16.9,0
extralarge-19-5,126,150,1.5,0.5,2,7.0,5,0.0,20,16.9,1
extralarge-19-5,126,200,1.5,0.5,2,7.0,4,0.0,20,0.0,0
extralarge-19-5,126,200,1.5,0.5,2,7.0,5,2.0,20,0.0,0
extralarge-19-5,126,200,1.5,0.5,2,7.0,5,0.0,20,0.0,1
extralarge-19-5,126,250,1.5,0.5,2,7.0,5,0.0,30,0.0,0
extralarge-19-5,126,250,1.5,0.5,2,7.0,5,0.0,10,0.0,0
extralarge-19-5,126,250,1.5,0.5,2,7.0,5,0.0,20,0.0,1
extralarge-19-5,126,300,1.5,0.6,2,7.0,5,0.0,20,0.0,0
extralarge-19-5,126,300,1.8,0.5,2,7.0,5,0.0,20,0.0,0
extralarge-19-5,126,300,1.5,0.5,2,7.0,5,0.0,20,0.0,1
extralarge-19-5,126,350,1.5,0.6,2,7.0,5,0.0,20,0.0,0
extralarge-19-5,126,350,1.3,0.5,2,7.0,5,0.0,20,0.0,0
extralarge-19-5,126,350,1.5,0.5,2,7.0,5,0.0,20,0.0,1
extralarge-19-5,126,400,1.5,0.6,2,7.0,5,0.0,20,0.0,0
extralarge-19-5,126,400,1.5,0.43,2,7.0,5,0.0,20,0.0,0
extralarge-19-5,126,400,1.5,0.5,2,7.0,5,0.0,20,0.0,1
extralarge-19-5,126,450,1.5,0.6,2,7.0,5,0.0,20,0.0,0
extralarge-19-5,126,450,1.5,0.5,1,7.0,5,0.0,20,0.0,0
extralarge-19-5,126,450,1.5,0.5,2,7.0,5,0.0,20,0.0,1
extralarge-19-5,55,50,1.8,0.4,2,7.0,5,0.0,20,357.3,0
extralarge-19-5,55,50,1.3,0.4,2,7.0,5,0.0,20,331.5,0
extralarge-19-5,55,50,1.5,0.5,2,7.0,5,0.0,20,332.0,0
extralarge-19-5,55,50,1.8,0.4,2,7.0,5,0.0,20,357.3,1
extralarge-19-5,55,100,1.8,0.33,2,7.0,5,0.0,20,176.1,0
extralarge-19-5,55,100,1.8,0.4,1,7.0,5,0.0,20,176.1,0
extralarge-19-5,55,100,1.8,0.4,3,7.0,5,0.0,20,176.1,0
extralarge-19-5,55,100,1.8,0.4,2,7.0,5,0.0,20,176.1,1
extralarge-19-5,55,150,1.8,0.4,2,9.0,5,0.0,20,99.2,0
extralarge-19-5,55,150,1.8,0.4,2,5.0,5,0.0,20,99.2,0
extralarge-19-5,55,150,1.8,0.4,2,7.0,6,0.0,20,99.2,0
extralarge-19-5,55,150,1.8,0.4,2,7.0,5,0.0,20,99.2,1
extralarge-19-5,55,200,1.8,0.4,2,7.0,4,0.0,20,72.5,0
extralarge-19-5,55,200,1.8,0.4,2,7.0,5,2.0,20,72.5,0
extralarge-19-5,55,200,1.8,0.4,2,7.0,5,0.0,20,72.5,1
extralarge-19-5,55,250,1.8,0.4,2,7.0,5,0.0,30,70.3,0
extralarge-19-5,55,250,1.8,0.4,2,7.0,5,0.0,10,49.0,0
extralarge-19-5,55,250,1.8,0.4,2,7.0,5,0.0,20,70.3,1
extralarge-19-5,55,300,2.1,0.4,2,7.0,5,0.0,20,71.0,0
extralarge-19-5,55,300,1.8,0.5,2,7.0,5,0.0,20,71.0,0
extralarge-19-5,55,300,1.8,0.4,2,7.0,5,0.0,20,71.0,1
extralarge-19-5,55,350,2.1,0.4,2,7.0,5,0.0,20,27.2,0
extralarge-19-5,55,350,1.8,0.33,2,7.0,5,0.0,20,27.2,0
extralarge-19-5,55,350,1.8,0.4,2,7.0,5,0.0,20,27.2,1
extralarge-19-5,55,400,1.8,0.4,1,7.0,5,0.0,20,20.6,0
extralarge-19-5,55,400,1.8,0.4,3,7.0,5,0.0,20,1.4,0
extralarge-19-5,55,400,1.8,0.4,2,7.0,5,0.0,20,20.6,1
extralarge-19-5,55,450,1.8,0.4,2,9.0,5,0.0,20,19.2,0
extralarge-19-5,55,450,1.8,0.4,2,5.0,5,0.0,20,19.2,0
extralarge-19-5,55,450,1.8,0.4,2,7.0,5,0.0,20,19.2,1
extralarge-19-5,56,50,1.8,0.4,2,7.0,5,0.0,20,443.5,0
extralarge-19-5,56,50,1.3,0.4,2,7.0,5,0.0,20,443.5,0
extralarge-19-5,56,50,1.5,0.5,2,7.0,5,0.0,20,443.5,0
extralarge-19-5,56,50,1.5,0.4,2,7.0,5,0.0,20,443.5,1
extralarge-19-5,56,100,1.5,0.33,2,7.0,5,0.0,20,366.1,0
extralarge-19-5,56,100,1.5,0.4,1,7.0,5,0.0,20,366.1,0
extralarge-19-5,56,100,1.5,0.4,3,7.0,5,0.0,20,366.1,0
extralarge-19-5,56,100,1.5,0.4,2,7.0,5,0.0,20,366.1,1
extralarge-19-5,56,150,1.5,0.4,2,9.0,5,0.0,20,234.3,0
extralarge-19-5,56,150,1.5,0.4,2,5.0,5,0.0,20,234.3,0
extralarge-19-5,56,150,1.5,0.4,2,7.0,6,0.0,20,234.3,0
extralarge-19-5,56,150,1.5,0.4,2,7.0,5,0.0,20,234.3,1
extralarge-19-5,56,200,1.5,0.4,2,7.0,4,0.0,20,285.7,0
extralarge-19-5,56,200,1.5,0.4,2,7.0,5,2.0,20,285.7,0
extralarge-19-5,56,200,1.5,0.4,2,7.0,5,0.0,20,285.7,1
extralarge-19-5,56,250,1.5,0.4,2,7.0,5,0.0,30,212.8,0
extralarge-19-5,56,250,1.5,0.4,2,7.0,5,0.0,10,188.0,0
extralarge-19-5,56,250,1.5,0.4,2,7.0,5,0.0,20,212.8,1
extralarge-19-5,56,300,1.8,0.4,2,7.0,5,0.0,20,68.2,0
extralarge-19-5,56,300,1.3,0.4,2,7.0,5,0.0,20,68.2,0
extralarge-19-5,56,300,1.5,0.4,2,7.0,5,0.0,20,68.2,1
extralarge-19-5,56,350,1.5,0.5,2,7.0,5,0.0,20,17.7,0
extralarge-19-5,56,350,1.5,0.33,2,7.0,5,0.0,20,17.7,0
extralarge-19-5,56,350,1.5,0.4,2,7.0,5,0.0,20,17.7,1
extralarge-19-5,56,400,1.5,0.4,1,7.0,5,0.0,20,-5.9,0
extralarge-19-5,56,400,1.5,0.4,3,7.0,5,0.0,20,-5.9,0
extralarge-19-5,56,400,1.5,0.4,2,7.0,5,0.0,20,-5.9,1
extralarge-19-5,56,450,1.5,0.4,2,9.0,5,0.0,20,-18.5,0
extralarge-19-5,56,450,1.5,0.4,2,5.0,5,0.0,20,-10.5,0
extralarge-19-5,56,450,1.5,0.4,2,5.0,5,0.0,20,-10.5,1
extralarge-19-5,57,50,1.8,0.4,2,7.0,5,0.0,20,196.1,0
extralarge-19-5,57,50,1.3,0.4,2,7.0,5,0.0,20,196.1,0
extralarge-19-5,57,50,1.5,0.5,2,7.0,5,0.0,20,297.2,0
extralarge-19-5,57,50,1.5,0.5,2,7.0,5,0.0,20,297.2,1
extralarge-19-5,57,100,1.5,0.43,2,7.0,5,0.0,20,375.0,0
extralarge-19-5,57,100,1.5,0.5,1,7.0,5,0.0,20,203.3,0
extralarge-19-5,57,100,1.5,0.5,3,7.0,5,0.0,20,203.3,0
extralarge-19-5,57,100,1.5,0.43,2,7.0,5,0.0,20,375.0,1
extralarge-19-5,57,150,1.5,0.43,2,9.0,5,0.0,20,205.2,0
extralarge-19-5,57,150,1.5,0.43,2,5.0,5,0.0,20,205.2,0
extralarge-19-5,57,150,1.5,0.43,2,7.0,6,0.0,20,205.2,0
extralarge-19-5,57,150,1.5,0.43,2,7.0,5,0.0,20,205.2,1
extralarge-19-5,57,200,1.5,0.43,2,7.0,4,0.0,20,14.3,0
extralarge-19-5,57,200,1.5,0.43,2,7.0,5,2.0,20,14.3,0
extralarge-19-5,57,200,1.5,0.43,2,7.0,5,0.0,20,14.3,1
extralarge-19-5,57,250,1.5,0.43,2,7.0,5,0.0,30,42.6,0
extralarge-19-5,57,250,1.5,0.43,2,7.0,5,0.0,10,18.8,0
extralarge-19-5,57,250,1.5,0.43,2,7.0,5,0.0,20,42.6,1
extralarge-19-5,57,300,1.5,0.36,2,7.0,5,0.0,20,35.1,0
extralarge-19-5,57,300,1.5,0.53,2,7.0,5,0.0,20,41.0,0
extralarge-19-5,57,300,1.5,0.53,2,7.0,5,0.0,20,41.0,1
extralarge-19-5,57,350,1.5,0.46,2,7.0,5,0.0,20,-7.2,0
extralarge-19-5,57,350,1.5,0.6,2,7.0,5,0.0,20,-22.7,0
extralarge-19-5,57,350,1.5,0.46,2,7.0,5,0.0,20,-7.2,1
extralarge-19-5,57,400,1.5,0.39,2,7.0,5,0.0,20,-13.1,0
extralarge-19-5,57,400,1.5,0.56,2,7.0,5,0.0,20,-13.1,0
extralarge-19-5,57,400,1.5,0.46,2,7.0,5,0.0,20,-13.1,1
extralarge-19-5,57,450,1.5,0.39,2,7.0,5,0.0,20,6.9,0
extralarge-19-5,57,450,1.5,0.56,2,7.0,5,0.0,20,6.9,0
extralarge-19-5,57,450,1.5,0.39,2,7.0,5,0.0,20,6.9,1
extralarge-19-5,58,50,1.8,0.4,2,7.0,5,0.0,20,292.8,0
extralarge-19-5,58,50,1.3,0.4,2,7.0,5,0.0,20,209.4,0
extralarge-19-5,58,50,1.5,0.5,2,7.0,5,0.0,20,209.4,0
extralarge-19-5,58,50,1.8,0.4,2,7.0,5,0.0,20,292.8,1
extralarge-19-5,58,100,1.8,0.33,2,7.0,5,0.0,20,245.8,0
extralarge-19-5,58,100,1.8,0.4,1,7.0,5,0.0,20,245.8,0
extralarge-19-5,58,100,1.8,0.4,3,7.0,5,0.0,20,245.8,0
extralarge-19-5,58,100,1.8,0.4,2,7.0,5,0.0,20,245.8,1
extralarge-19-5,58,150,1.8,0.4,2,9.0,5,0.0,20,161.2,0
extralarge-19-5,58,150,1.8,0.4,2,5.0,5,0.0,20,161.2,0
extralarge-19-5,58,150,1.8,0.4,2,7.0,6,0.0,20,161.2,0
extralarge-19-5,58,150,1.8,0.4,2,7.0,5,0.0,20,161.2,1
extralarge-19-5,58,200,1.8,0.4,2,7.0,4,0.0,20,240.3,0
extralarge-19-5,58,200,1.8,0.4,2,7.0,5,2.0,20,240.3,0
extralarge-19-5,58,200,1.8,0.4,2,7.0,5,0.0,20,240.3,1
extralarge-19-5,58,250,1.8,0.4,2,7.0,5,0.0,30,203.2,0
extralarge-19-5,58,250,1.8,0.4,2,7.0,5,0.0,10,198.0,0
extralarge-19-5,58,250,1.8,0.4,2,7.0,5,0.0,20,203.2,1
extralarge-19-5,58,300,2.1,0.4,2,7.0,5,0.0,20,64.8,0
extralarge-19-5,58,300,1.6,0.4,2,7.0,5,0.0,20,64.8,0
extralarge-19-5,58,300,1.8,0.4,2,7.0,5,0.0,20,64.8,1
extralarge-19-5,58,350,2.1,0.4,2,7.0,5,0.0,20,17.5,0
extralarge-19-5,58,350,1.8,0.5,2,7.0,5,0.0,20,87.9,0
extralarge-19-5,58,350,1.8,0.5,2,7.0,5,0.0,20,87.9,1
extralarge-19-5,58,400,1.8,0.6,2,7.0,5,0.0,20,70.5,0
extralarge-19-5,58,400,2.1,0.5,2,7.0,5,0.0,20,70.5,0
extralarge-19-5,58,400,1.8,0.5,2,7.0,5,0.0,20,70.5,1
extralarge-19-5,58,450,1.8,0.6,2,7.0,5,0.0,20,0.0,0
extralarge-19-5,58,450,1.8,0.43,2,7.0,5,0.0,20,0.0,0
extralarge-19-5,58,450,1.8,0.5,2,7.0,5,0.0,20,0.0,1
extralarge-19-5,59,50,1.8,0.4,2,7.0,5,0.0,20,360.7,0
extralarge-19-5,59,50,1.3,0.4,2,7.0,5,0.0,20,360.7,0
extralarge-19-5,59,50,1.5,0.5,2,7.0,5,0.0,20,351.9,0
extralarge-19-5,59,50,1.5,0.4,2,7.0,5,0.0,20,360.7,1
extralarge-19-5,59,100,1.5,0.33,2,7.0,5,0.0,20,257.6,0
extralarge-19-5,59,100,1.5,0.4,1,7.0,5,0.0,20,64.8,0
extralarge-19-5,59,100,1.5,0.4,3,7.0,5,0.0,20,64.8,0
extralarge-19-5,59,100,1.5,0.33,2,7.0,5,0.0,20,257.6,1
extralarge-19-5,59,150,1.5,0.33,2,9.0,5,0.0,20,244.6,0
extralarge-19-5,59,150,1.5,0.33,2,5.0,5,0.0,20,244.6,0
extralarge-19-5,59,150,1.5,0.33,2,7.0,6,0.0,20,244.6,0
extralarge-19-5,59,150,1.5,0.33,2,7.0,5,0.0,20,244.6,1
extralarge-19-5,59,200,1.5,0.33,2,7.0,4,0.0,20,46.7,0
extralarge-19-5,59,200,1.5,0.33,2,7.0,5,2.0,20,46.7,0
extralarge-19-5,59,200,1.5,0.33,2,7.0,5,0.0,20,46.7,1
extralarge-19-5,59,250,1.5,0.33,2,7.0,5,0.0,30,118.2,0
extralarge-19-5,59,250,1.5,0.33,2,7.0,5,0.0,10,118.2,0
extralarge-19-5,59,250,1.5,0.33,2,7.0,5,0.0,20,118.2,1
extralarge-19-5,59,300,1.5,0.26,2,7.0,5,0.0,20,66.7,0
extralarge-19-5,59,300,1.8,0.33,2,7.0,5,0.0,20,54.4,0
extralarge-19-5,59,300,1.5,0.26,2,7.0,5,0.0,20,66.7,1
extralarge-19-5,59,350,1.5,0.19,2,7.0,5,0.0,20,28.2,0
extralarge-19-5,59,350,1.3,0.26,2,7.0,5,0.0,20,-27.7,0
extralarge-19-5,59,350,1.5,0.19,2,7.0,5,0.0,20,28.2,1
extralarge-19-5,59,400,1.5,0.12,2,7.0,5,0.0,20,29.0,0
extralarge-19-5,59,400,1.5,0.19,1,7.0,5,0.0,20,29.0,0
extralarge-19-5,59,400,1.5,0.19,2,7.0,5,0.0,20,29.0,1
extralarge-19-5,59,450,1.5,0.12,2,7.0,5,0.0,20,-42.4,0
extralarge-19-5,59,450,1.5,0.19,3,7.0,5,0.0,20,-42.4,0
extralarge-19-5,59,450,1.5,0.19,2,7.0,5,0.0,20,-42.4,1
extralarge-19-5,60,50,1.8,0.4,2,7.0,5,0.0,20,407.9,0
extralarge-19-5,60,50,1.3,0.4,2,7.0,5,0.0,20,407.9,0
extralarge-19-5,60,50,1.5,0.5,2,7.0,5,0.0,20,407.9,0
extralarge-19-5,60,50,1.5,0.4,2,7.0,5,0.0,20,407.9,1
extralarge-19-5,60,100,1.5,0.33,2,7.0,5,0.0,20,422.7,0
extralarge-19-5,60,100,1.5,0.4,1,7.0,5,0.0,20,422.7,0
extralarge-19-5,60,100,1.5,0.4,3,7.0,5,0.0,20,422.7,0
extralarge-19-5,60,100,1.5,0.4,2,7.0,5,0.0,20,422.7,1
extralarge-19-5,60,150,1.5,0.4,2,9.0,5,0.0,20,116.5,0
extralarge-19-5,60,150,1.5,0.4,2,5.0,5,0.0,20,116.5,0
extralarge-19-5,60,150,1.5,0.4,2,7.0,6,0.0,20,116.5,0
extralarge-19-5,60,150,1.5,0.4,2,7.0,5,0.0,20,116.5,1
extralarge-19-5,60,200,1.5,0.4,2,7.0,4,0.0,20,99.7,0
extralarge-19-5,60,200,1.5,0.4,2,7.0,5,2.0,20,99.7,0
extralarge-19-5,60,200,1.5,0.4,2,7.0,5,0.0,20,99.7,1
extralarge-19-5,60,250,1.5,0.4,2,7.0,5,0.0,30,80.9,0
extralarge-19-5,60,250,1.5,0.4,2,7.0,5,0.0,10,80.9,0
extralarge-19-5,60,250,1.5,0.4,2,7.0,5,0.0,20,80.9,1
extralarge-19-5,60,300,1.8,0.4,2,7.0,5,0.0,20,31.8,0
extralarge-19-5,60,300,1.3,0.4,2,7.0,5,0.0,20,44.2,0
extralarge-19-5,60,300,1.3,0.4,2,7.0,5,0.0,20,44.2,1
extralarge-19-5,60,350,1.3,0.5,2,7.0,5,0.0,20,19.4,0
extralarge-19-5,60,350,1.3,0.33,2,7.0,5,0.0,20,19.4,0
extralarge-19-5,60,350,1.3,0.4,2,7.0,5,0.0,20,19.4,1
extralarge-19-5,60,400,1.3,0.4,1,7.0,5,0.0,20,1.7,0
extralarge-19-5,60,400,1.3,0.4,3,7.0,5,0.0,20,-18.3,0
extralarge-19-5,60,400,1.3,0.4,2,7.0,5,0.0,20,1.7,1
extralarge-19-5,60,450,1.3,0.4,2,9.0,5,0.0,20,0.0,0
extralarge-19-5,60,450,1.3,0.4,2,5.0,5,0.0,20,0.0,0
extralarge-19-5,60,450,1.3,0.4,2,7.0,5,0.0,20,0.0,1
extralarge-19-5,61,50,1.8,0.4,2,7.0,5,0.0,20,405.5,0
extralarge-19-5,61,50,1.3,0.4,2,7.0,5,0.0,20,405.5,0
extralarge-19-5,61,50,1.5,0.5,2,7.0,5,0.0,20,368.4,0
extralarge-19-5,61,50,1.5,0.4,2,7.0,5,0.0,20,405.5,1
extralarge-19-5,61,100,1.5,0.33,2,7.0,5,0.0,20,339.0,0
extralarge-19-5,61,100,1.5,0.4,1,7.0,5,0.0,20,339.0,0
extralarge-19-5,61,100,1.5,0.4,3,7.0,5,0.0,20,339.0,0
extralarge-19-5,61,100,1.5,0.4,2,7.0,5,0.0,20,339.0,1
extralarge-19-5,61,150,1.5,0.4,2,9.0,5,0.0,20,205.5,0
extralarge-19-5,61,150,1.5,0.4,2,5.0,5,0.0,20,205.5,0
extralarge-19-5,61,150,1.5,0.4,2,7.0,6,0.0,20,205.5,0
extralarge-19-5,61,150,1.5,0.4,2,7.0,5,0.0,20,205.5,1
extralarge-19-5,61,200,1.5,0.4,2,7.0,4,0.0,20,66.8,0
extralarge-19-5,61,200,1.5,0.4,2,7.0,5,2.0,20,66.8,0
extralarge-19-5,61,200,1.5,0.4,2,7.0,5,0.0,20,66.8,1
extralarge-19-5,61,250,1.5,0.4,2,7.0,5,0.0,30,65.0,0
extralarge-19-5,61,250,1.5,0.4,2,7.0,5,0.0,10,131.3,0
extralarge-19-5,61,250,1.5,0.4,2,7.0,5,0.0,10,131.3,1
extralarge-19-5,61,300,1.5,0.4,2,7.0,5,0.0,0,100.6,0
extralarge-19-5,61,300,1.8,0.4,2,7.0,5,0.0,10,112.8,0
extralarge-19-5,61,300,1.5,0.4,2,7.0,5,0.0,10,112.8,1
extralarge-19-5,61,350,1.5,0.4,2,7.0,5,0.0,0,5.4,0
extralarge-19-5,61,350,1.3,0.4,2,7.0,5,0.0,10,-10.7,0
extralarge-19-5,61,350,1.5,0.4,2,7.0,5,0.0,0,5.4,1
extralarge-19-5,61,400,1.5,0.33,2,7.0,5,0.0,0,23.9,0
extralarge-19-5,61,400,1.5,0.4,2,7.0,5,0.0,0,23.9,1
extralarge-19-5,61,450,1.5,0.4,1,7.0,5,0.0,0,1.1,0
extralarge-19-5,61,450,1.5,0.4,2,7.0,5,0.0,0,1.1,1
extralarge-19-5,62,50,1.8,0.4,2,7.0,5,0.0,20,393.4,0
extralarge-19-5,62,50,1.3,0.4,2,7.0,5,0.0,20,393.4,0
extralarge-19-5,62,50,1.5,0.5,2,7.0,5,0.0,20,406.5,0
extralarge-19-5,62,50,1.5,0.5,2,7.0,5,0.0,20,406.5,1
extralarge-19-5,62,100,1.5,0.43,2,7.0,5,0.0,20,286.3,0
extralarge-19-5,62,100,1.5,0.5,1,7.0,5,0.0,20,275.5,0
extralarge-19-5,62,100,1.5,0.5,3,7.0,5,0.0,20,279.5,0
extralarge-19-5,62,100,1.5,0.43,2,7.0,5,0.0,20,286.3,1
extralarge-19-5,62,150,1.5,0.43,2,9.0,5,0.0,20,50.7,0
extralarge-19-5,62,150,1.5,0.43,2,5.0,5,0.0,20,50.7,0
extralarge-19-5,62,150,1.5,0.43,2,7.0,6,0.0,20,50.7,0
extralarge-19-5,62,150,1.5,0.43,2,7.0,5,0.0,20,50.7,1
extralarge-19-5,62,200,1.5,0.43,2,7.0,4,0.0,20,52.4,0
extralarge-19-5,62,200,1.5,0.43,2,7.0,5,2.0,20,52.4,0
extralarge-19-5,62,200,1.5,0.43,2,7.0,5,0.0,20,52.4,1
extralarge-19-5,62,250,1.5,0.43,2,7.0,5,0.0,30,8.4,0
extralarge-19-5,62,250,1.5,0.43,2,7.0,5,0.0,10,8.4,0
extralarge-19-5,62,250,1.5,0.43,2,7.0,5,0.0,20,8.4,1
extralarge-19-5,62,300,1.5,0.53,2,7.0,5,0.0,20,14.2,0
extralarge-19-5,62,300,1.5,0.36,2,7.0,5,0.0,20,14.2,0
extralarge-19-5,62,300,1.5,0.43,2,7.0,5,0.0,20,14.2,1
extralarge-19-5,62,350,1.8,0.43,2,7.0,5,0.0,20,12.0,0
extralarge-19-5,62,350,1.3,0.43,2,7.0,5,0.0,20,12.0,0
extralarge-19-5,62,350,1.5,0.43,2,7.0,5,0.0,20,12.0,1
extralarge-19-5,62,400,1.5,0.43,3,7.0,5,0.0,20,0.0,0
extralarge-19-5,62,400,1.5,0.43,2,9.0,5,0.0,20,0.0,0
extralarge-19-5,62,400,1.5,0.43,2,7.0,5,0.0,20,0.0,1
extralarge-19-5,62,450,1.5,0.43,2,5.0,5,0.0,20,0.0,0
extralarge-19-5,62,450,1.5,0.43,2,7.0,6,0.0,20,0.0,0
extralarge-19-5,62,450,1.5,0.43,2,7.0,5,0.0,20,0.0,1
extralarge-19-5,63,50,1.8,0.4,2,7.0,5,0.0,20,325.4,0
extralarge-19-5,63,50,1.3,0.4,2,7.0,5,0.0,20,325.4,0
extralarge-19-5,63,50,1.5,0.5,2,7.0,5,0.0,20,323.6,0
extralarge-19-5,63,50,1.5,0.4,2,7.0,5,0.0,20,325.4,1
extralarge-19-5,63,100,1.5,0.33,2,7.0,5,0.0,20,315.3,0
extralarge-19-5,63,100,1.5,0.4,1,7.0,5,0.0,20,315.3,0
extralarge-19-5,63,100,1.5,0.4,3,7.0,5,0.0,20,315.3,0
extralarge-19-5,63,100,1.5,0.4,2,7.0,5,0.0,20,315.3,1
extralarge-19-5,63,150,1.5,0.4,2,9.0,5,0.0,20,155.4,0
extralarge-19-5,63,150,1.5,0.4,2,5.0,5,0.0,20,155.4,0
extralarge-19-5,63,150,1.5,0.4,2,7.0,6,0.0,20,155.4,0
extralarge-19-5,63,150,1.5,0.4,2,7.0,5,0.0,20,155.4,1
extralarge-19-5,63,200,1.5,0.4,2,7.0,4,0.0,20,198.3,0
extralarge-19-5,63,200,1.5,0.4,2,7.0,5,2.0,20,198.3,0
extralarge-19-5,63,200,1.5,0.4,2,7.0,5,0.0,20,198.3,1
extralarge-19-5,63,250,1.5,0.4,2,7.0,5,0.0,30,167.3,0
extralarge-19-5,63,250,1.5,0.4,2,7.0,5,0.0,10,167.3,0
extralarge-19-5,63,250,1.5,0.4,2,7.0,5,0.0,20,167.3,1
extralarge-19-5,63,300,1.8,0.4,2,7.0,5,0.0,20,0.0,0
extralarge-19-5,63,300,1.3,0.4,2,7.0,5,0.0,20,0.0,0
extralarge-19-5,63,300,1.5,0.4,2,7.0,5,0.0,20,0.0,1
extralarge-19-5,63,350,1.5,0.33,2,7.0,5,0.0,20,0.0,0
extralarge-19-5,63,350,1.5,0.4,1,7.0,5,0.0,20,0.0,0
extralarge-19-5,63,350,1.5,0.4,2,7.0,5,0.0,20,0.0,1
extralarge-19-5,63,400,1.5,0.4,3,7.0,5,0.0,20,0.0,0
extralarge-19-5,63,400,1.5,0.4,2,9.0,5,0.0,20,0.0,0
extralarge-19-5,63,400,1.5,0.4,2,7.0,5,0.0,20,0.0,1
extralarge-19-5,63,450,1.5,0.4,2,5.0,5,0.0,20,0.0,0
extralarge-19-5,63,450,1.5,0.4,2,7.0,6,0.0,20,0.0,0
extralarge-19-5,63,450,1.5,0.4,2,7.0,5,0.0,20,0.0,1
extralarge-19-5,64,50,1.8,0.4,2,7.0,5,0.0,20,350.0,0
extralarge-19-5,64,50,1.3,0.4,2,7.0,5,0.0,20,391.8,0
extralarge-19-5,64,50,1.5,0.5,2,7.0,5,0.0,20,339.3,0
extralarge-19-5,64,50,1.5,0.4,2,7.0,5,0.0,20,410.7,1
